File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H19005015.OSCHP	2.33	Gain	1	q24.1	4206.238	323	54	ILDR2, MAEL, GPA33, DUSP27, LINC01363, POU2F1, CD247, CREG1, RCSD1, MPZL1, ADCY10, MPC2, DCAF6, MIR1255B2, GPR161, TIPRL, SFT2D2, ANKRD36BP1, TBX19, MIR557, LOC100505918, LOC101928565, XCL2, XCL1, DPT, LINC00626, LINC00970, LOC101928596, ATP1B1, NME7, BLZF1, CCDC181, SLC19A2, F5, SELP, SELL, SELE, METTL18, C1orf112, SCYL3, KIFAP3, METTL11B, MIR3119-1, MIR3119-2, LINC01681, LINC01142, LOC101928650, GORAB, PRRX1, MROH9, FMO3, MIR1295A, MIR1295B, FMO6P	29	MAEL (611368), GPA33 (602171), POU2F1 (164175), CD247 (186780), RCSD1 (610579), MPZL1 (604376), ADCY10 (605205), MPC2 (614737), DCAF6 (610494), GPR161 (612250), TIPRL (611807), TBX19 (604614), XCL2 (604828), XCL1 (600250), DPT (125597), ATP1B1 (182330), NME7 (613465), BLZF1 (608692), SLC19A2 (603941), F5 (612309), SELP (173610), SELL (153240), SELE (131210), METTL18 (615255), SCYL3 (608192), KIFAP3 (601836), GORAB (607983), PRRX1 (167420), FMO3 (136132)	CytoRegions Not Set				false	arr[hg19] 1q24.1q24.3(166,929,526-171,135,764)x2-3	chr1:166929526-171135764
H19005015.OSCHP	2.33	Gain	12	p13.33	1161.058	208	15	IQSEC3, LOC574538, SLC6A12, LOC101929384, SLC6A13, LOC102723544, KDM5A, CCDC77, B4GALNT3, NINJ2, LOC105369595, LOC100049716, WNK1, RAD52, ERC1	9	IQSEC3 (612118), SLC6A12 (603080), SLC6A13 (615097), KDM5A (180202), B4GALNT3 (612220), NINJ2 (607297), WNK1 (605232), RAD52 (600392), ERC1 (607127)	CytoRegions Not Set				false	arr[hg19] 12p13.33(189,399-1,350,457)x2-3	chr12:189399-1350457
H19005015.OSCHP	2.33	Gain	6	q12	2089.738	143	5	LGSN, PTP4A1, PHF3, EYS, LOC441155	4	LGSN (611470), PTP4A1 (601585), PHF3 (607789), EYS (612424)	CytoRegions Not Set				false	arr[hg19] 6q12(63,993,374-66,083,112)x2-3	chr6:63993374-66083112
H19005015.OSCHP	2.33	Gain	1	q25.2	6474.031	515	60	LHX4, LHX4-AS1, ACBD6, MIR3121, OVAAL, XPR1, KIAA1614, KIAA1614-AS1, STX6, MR1, IER5, LINC01732, LINC01699, CACNA1E, ZNF648, LINC01344, GLUL, TEDDM1, LINC00272, RGSL1, RNASEL, RGS16, LINC01686, RGS8, LINC01688, NPL, LOC647070, DHX9, SHCBP1L, LAMC1, LAMC1-AS1, LAMC2, NMNAT2, SMG7-AS1, SMG7, NCF2, ARPC5, RGL1, APOBEC4, COLGALT2, TSEN15, C1orf21, EDEM3, FAM129A, LINC01633, RNF2, TRMT1L, SWT1, IVNS1ABP, GS1-279B7.1, LINC01350, HMCN1, PRG4, TPR, ODR4, OCLM, LOC102724919, PDC, PTGS2, PACERR	36	LHX4 (602146), ACBD6 (616352), XPR1 (605237), STX6 (603944), MR1 (600764), IER5 (607177), CACNA1E (601013), GLUL (138290), RGSL1 (611012), RNASEL (180435), RGS16 (602514), RGS8 (607189), NPL (611412), DHX9 (603115), LAMC1 (150290), LAMC2 (150292), NMNAT2 (608701), SMG7 (610964), NCF2 (608515), ARPC5 (604227), RGL1 (605667), APOBEC4 (609908), COLGALT2 (617533), TSEN15 (608756), EDEM3 (610214), RNF2 (608985), TRMT1L (611673), IVNS1ABP (609209), HMCN1 (608548), PRG4 (604283), TPR (189940), ODR4 (609335), OCLM (604301), PDC (171490), PTGS2 (600262), PACERR (617650)	CytoRegions Not Set				false	arr[hg19] 1q25.2q31.1(180,177,265-186,651,296)x2-3	chr1:180177265-186651296
H19005015.OSCHP	2.33	Gain	3	q26.1	779.961	53	1	LINC01192	0		CytoRegions Not Set				false	arr[hg19] 3q26.1(162,802,752-163,582,713)x2-3	chr3:162802752-163582713
H19005015.OSCHP	2.33	Gain	20	p11.22	402.528	27	5	LINC01427, LOC284788, LINC00261, FOXA2, LINC01384	1	FOXA2 (600288)	CytoRegions Not Set				false	arr[hg19] 20p11.22p11.21(22,175,108-22,577,636)x2-3	chr20:22175108-22577636
H19005015.OSCHP	2.33	Gain	8	q23.3	16847.536	2060	93	LINC01609, LINC02237, CSMD3, MIR2053, TRPS1, LINC00536, EIF3H, LOC105375713, UTP23, RAD21, RAD21-AS1, MIR3610, AARD, SLC30A8, MED30, EXT1, SNORD168, SAMD12, SAMD12-AS1, TNFRSF11B, COLEC10, LOC101927513, MAL2, MAL2-AS1, MIR548AZ, NOV, ENPP2, TAF2, DSCC1, DEPTOR, COL14A1, MRPL13, MTBP, SNTB1, LOC101927543, HAS2, HAS2-AS1, SMILR, LINC01151, ZHX2, DERL1, TBC1D31, FAM83A, FAM83A-AS1, MIR4663, C8orf76, ZHX1-C8orf76, ZHX1, ATAD2, MIR548D1, WDYHV1, FBXO32, KLHL38, ANXA13, FAM91A1, FER1L6, FER1L6-AS1, FER1L6-AS2, LOC101927588, TMEM65, TRMT12, RNF139-AS1, RNF139, TATDN1, MIR6844, NDUFB9, MTSS1, MIR4662B, MIR4662A, LINC00964, ZNF572, LOC105375744, SQLE, WASHC5, NSMCE2, TRIB1, LINC00861, LOC101927657, FAM84B, PCAT1, PCAT2, PRNCR1, CASC19, CCAT1, CASC21, CASC8, CCAT2, POU5F1B, CASC11, MYC, PVT1, MIR1204, TMEM75	48	CSMD3 (608399), TRPS1 (604386), EIF3H (603912), RAD21 (606462), SLC30A8 (611145), MED30 (610237), EXT1 (608177), TNFRSF11B (602643), COLEC10 (607620), MAL2 (609684), NOV (164958), ENPP2 (601060), TAF2 (604912), DSCC1 (613203), DEPTOR (612974), COL14A1 (120324), MRPL13 (610200), MTBP (605927), SNTB1 (600026), HAS2 (601636), HAS2-AS1 (614353), ZHX2 (609185), DERL1 (608813), ZHX1 (604764), ATAD2 (611941), FBXO32 (606604), ANXA13 (602573), TMEM65 (616609), TRMT12 (611244), RNF139 (603046), NDUFB9 (601445), MTSS1 (608486), SQLE (602019), WASHC5 (610657), NSMCE2 (617246), TRIB1 (609461), FAM84B (609483), PCAT1 (616043), PCAT2 (617678), PRNCR1 (615452), CASC19 (617703), CCAT1 (617705), CASC21 (617702), CASC8 (617701), POU5F1B (615739), CASC11 (617704), MYC (190080), PVT1 (165140)	CytoRegions Not Set				false	arr[hg19] 8q23.3q24.21(112,114,211-128,961,747)x2-3	chr8:112114211-128961747
H19005015.OSCHP	2.33	Gain	12	p12.1	7291.393	553	42	LOC101928441, SOX5, MIR920, SOX5-AS1, LINC00477, BCAT1, C12orf77, LOC645177, LRMP, CASC1, ETFRF1, KRAS, LMNTD1, MIR4302, RASSF8-AS1, RASSF8, BHLHE41, SSPN, ITPR2, INTS13, FGFR1OP2, TM7SF3, MED21, C12orf71, STK38L, ARNTL2, ARNTL2-AS1, SMCO2, PPFIBP1, REP15, MRPS35, MANSC4, KLHL42, PTHLH, LOC729291, CCDC91, FAR2, LOC100506606, ERGIC2, OVCH1-AS1, OVCH1, TMTC1	24	SOX5 (604975), BCAT1 (113520), LRMP (602003), CASC1 (616906), KRAS (190070), LMNTD1 (617254), RASSF8 (608231), BHLHE41 (606200), SSPN (601599), ITPR2 (600144), INTS13 (615079), FGFR1OP2 (608858), TM7SF3 (605181), MED21 (603800), STK38L (615836), ARNTL2 (614517), PPFIBP1 (603141), REP15 (610848), MRPS35 (611995), PTHLH (168470), CCDC91 (617366), FAR2 (616156), ERGIC2 (612236), TMTC1 (615855)	CytoRegions Not Set				false	arr[hg19] 12p12.1p11.22(23,163,452-30,454,845)x2-3	chr12:23163452-30454845
H19005015.OSCHP	2.33	Gain	6	q12	5422.377	390	18	LOC102723883, LINC02549, LOC101928307, ADGRB3, LMBRD1, COL19A1, COL9A1, EVADR, LOC105377849, FAM135A, SDHAF4, SMAP1, B3GAT2, OGFRL1, MIR30C2, MIR30A, LINC00472, LINC01626	7	ADGRB3 (602684), LMBRD1 (612625), COL19A1 (120165), COL9A1 (120210), SMAP1 (611372), B3GAT2 (607497), MIR30A (612329)	CytoRegions Not Set				false	arr[hg19] 6q12q13(66,914,640-72,337,017)x2-3	chr6:66914640-72337017
H19005015.OSCHP	2.33	Gain	7	q21.11	4158.718	292	11	LOC105369146, LOC100128317, HGF, CACNA2D1, LOC101927356, PCLO, SEMA3E, SEMA3A, LOC101927378, SEMA3D, LINC00972	6	HGF (142409), CACNA2D1 (114204), PCLO (604918), SEMA3E (608166), SEMA3A (603961), SEMA3D (609907)	CytoRegions Not Set				false	arr[hg19] 7q21.11(81,062,064-85,220,782)x2-3	chr7:81062064-85220782
H19005015.OSCHP	2.33	Gain	6	p12.1	3737.366	249	23	LRRC1, LOC101927189, MLIP-IT1, MLIP, MLIP-AS1, TINAG, FAM83B, HCRTR2, GFRAL, HMGCLL1, BMP5, COL21A1, DST, LOC101930010, BEND6, KIAA1586, ZNF451, ZNF451-AS1, BAG2, RAB23, LOC100506188, PRIM2, MIR548U	12	LRRC1 (608195), MLIP (614106), TINAG (606749), HCRTR2 (602393), GFRAL (617837), BMP5 (112265), COL21A1 (610002), DST (113810), ZNF451 (615708), BAG2 (603882), RAB23 (606144), PRIM2 (176636)	CytoRegions Not Set				false	arr[hg19] 6p12.1p11.2(53,674,283-57,411,649)x2-3	chr6:53674283-57411649
H19005015.OSCHP	2.33	Gain	6	p25.1	615.394	40	6	LYRM4-AS1, LYRM4, PPP1R3G, MIR3691, FARS2, LOC101927972	2	LYRM4 (613311), FARS2 (611592)	CytoRegions Not Set				false	arr[hg19] 6p25.1(5,006,838-5,622,232)x2-3	chr6:5006838-5622232
H19005015.OSCHP	2.33	Gain	8	q21.3	1559.199	118	9	NECAB1, C8orf88, PIP4P2, OTUD6B-AS1, OTUD6B, LRRC69, MIR4661, SLC26A7, RUNX1T1	4	PIP4P2 (609864), OTUD6B (612021), SLC26A7 (608479), RUNX1T1 (133435)	CytoRegions Not Set				false	arr[hg19] 8q21.3(91,681,220-93,240,419)x2-3	chr8:91681220-93240419
H19005015.OSCHP	2.33	Gain	6	p21.31	18932.389	1460	244	NUDT3, RPS10-NUDT3, RPS10, PACSIN1, SPDEF, C6orf106, LOC101929243, SNRPC, UHRF1BP1, TAF11, ANKS1A, TCP11, SCUBE3, ZNF76, DEF6, PPARD, FANCE, RPL10A, MIR7111, TEAD3, TULP1, FKBP5, MIR5690, LOC285847, ARMC12, CLPSL2, CLPSL1, CLPS, LHFPL5, SRPK1, SLC26A8, MAPK14, MAPK13, BRPF3, PNPLA1, C6orf222, ETV7, PXT1, KCTD20, STK38, SRSF3, MIR3925, PANDAR, CDKN1A, DINOL, RAB44, CPNE5, PPIL1, C6orf89, PI16, MTCH1, FGD2, PIM1, TMEM217, TBC1D22B, RNF8, CMTR1, CCDC167, LINC02520, MIR4462, MDGA1, ZFAND3, BTBD9, BTBD9-AS1, GLO1, DNAH8, LOC100131047, GLP1R, SAYSD1, KCNK5, KCNK17, KCNK16, KIF6, DAAM2, LOC100505635, MOCS1, LINC00951, TDRG1, LRFN2, LOC101929555, UNC5CL, TSPO2, APOBEC2, OARD1, NFYA, ADCY10P1, TREML1, TREM2, TREML2, TREML3P, TREML4, TREML5P, TREM1, NCR2, LINC01276, FOXP4-AS1, FOXP4, MIR4641, MDFI, TFEB, PGC, FRS3, PRICKLE4, TOMM6, USP49, MED20, BYSL, CCND3, TAF8, C6orf132, GUCA1A, GUCA1B, MRPS10, TRERF1, UBR2, PRPH2, ATP6V0CP3, TBCC, BICRAL, LOC401261, RPL7L1, C6orf226, PTCRA, CNPY3, CNPY3-GNMT, GNMT, PEX6, PPP2R5D, MEA1, KLHDC3, RRP36, CUL7, MRPL2, KLC4, PTK7, SRF, CUL9, DNPH1, TTBK1, SLC22A7, CRIP3, ZNF318, ABCC10, MIR6780B, DLK2, TJAP1, LRRC73, YIPF3, POLR1C, XPO5, POLH, GTPBP2, MAD2L1BP, RSPH9, MRPS18A, VEGFA, LINC02537, LINC01512, LOC101929705, C6orf223, MRPL14, TMEM63B, CAPN11, MYMX, SLC29A1, HSP90AB1, SLC35B2, MIR4647, NFKBIE, TMEM151B, TCTE1, AARS2, SPATS1, CDC5L, MIR4642, LOC105375075, SUPT3H, MIR586, RUNX2, CLIC5, ENPP4, ENPP5, RCAN2, LOC101926915, LOC101926898, CYP39A1, SLC25A27, LOC101926934, TDRD6, PLA2G7, ANKRD66, MEP1A, ADGRF5, LOC101926962, ADGRF1, TNFRSF21, CD2AP, ADGRF2, ADGRF4, OPN5, PTCHD4, MUT, CENPQ, GLYATL3, C6orf141, RHAG, CRISP2, CRISP3, PGK2, LOC101927020, LOC101927048, CRISP1, DEFB133, DEFB114, DEFB113, DEFB110, DEFB112, TFAP2D, TFAP2B, PKHD1, LOC101927082, MIR206, LINCMD1, MIR133B, IL17A, IL17F, MCM3, PAQR8, EFHC1, TRAM2, TRAM2-AS1, LOC730101, TMEM14A, GSTA7P, GSTA2, GSTA1, GSTA5, GSTA3, GSTA4, ICK, FBXO9, GCM1, ELOVL5, MIR5685	166	NUDT3 (609228), RPS10 (603632), PACSIN1 (606512), SPDEF (608144), C6orf106 (612217), SNRPC (603522), TAF11 (600772), ANKS1A (608994), TCP11 (186982), SCUBE3 (614708), ZNF76 (194549), DEF6 (610094), PPARD (600409), FANCE (613976), RPL10A (615660), TEAD3 (603170), TULP1 (602280), FKBP5 (602623), CLPS (120105), LHFPL5 (609427), SRPK1 (601939), SLC26A8 (608480), MAPK14 (600289), MAPK13 (602899), BRPF3 (616856), PNPLA1 (612121), ETV7 (605255), KCTD20 (615932), STK38 (606964), SRSF3 (603364), PANDAR (617179), CDKN1A (116899), CPNE5 (604209), PPIL1 (601301), C6orf89 (616642), MTCH1 (610449), FGD2 (605091), PIM1 (164960), TBC1D22B (616880), RNF8 (611685), CMTR1 (616189), MDGA1 (609626), ZFAND3 (607455), BTBD9 (611237), GLO1 (138750), DNAH8 (603337), GLP1R (138032), KCNK5 (603493), KCNK17 (607370), KCNK16 (607369), KIF6 (613919), DAAM2 (606627), MOCS1 (603707), TDRG1 (615676), LRFN2 (612808), UNC5CL (617464), APOBEC2 (604797), OARD1 (614393), NFYA (189903), TREML1 (609714), TREM2 (605086), TREML2 (609715), TREML3P (609716), TREML4 (614664), TREM1 (605085), NCR2 (604531), FOXP4 (608924), MDFI (604971), TFEB (600744), PGC (169740), FRS3 (607744), PRICKLE4 (611389), TOMM6 (616168), MED20 (612915), BYSL (603871), CCND3 (123834), TAF8 (609514), GUCA1A (600364), GUCA1B (602275), MRPS10 (611976), TRERF1 (610322), UBR2 (609134), PRPH2 (179605), TBCC (602971), RPL7L1 (617417), PTCRA (606817), CNPY3 (610774), GNMT (606628), PEX6 (601498), PPP2R5D (601646), MEA1 (143170), KLHDC3 (611248), RRP36 (613475), CUL7 (609577), MRPL2 (611822), PTK7 (601890), SRF (600589), CUL9 (607489), SLC22A7 (604995), ZNF318 (617512), ABCC10 (612509), TJAP1 (612658), YIPF3 (609775), POLR1C (610060), XPO5 (607845), POLH (603968), GTPBP2 (607434), RSPH9 (612648), MRPS18A (611981), VEGFA (192240), MRPL14 (611827), CAPN11 (604822), SLC29A1 (602193), HSP90AB1 (140572), SLC35B2 (610788), NFKBIE (604548), TCTE1 (186975), AARS2 (612035), CDC5L (602868), SUPT3H (602947), RUNX2 (600211), CLIC5 (607293), ENPP4 (617000), ENPP5 (617001), RCAN2 (604876), CYP39A1 (605994), SLC25A27 (613725), TDRD6 (611200), PLA2G7 (601690), MEP1A (600388), ADGRF1 (617430), TNFRSF21 (605732), CD2AP (604241), ADGRF4 (614268), OPN5 (609042), PTCHD4 (616908), MUT (609058), CENPQ (611506), GLYATL3 (614763), RHAG (180297), CRISP2 (187430), PGK2 (172270), CRISP1 (601193), DEFB114 (615243), TFAP2D (610161), TFAP2B (601601), PKHD1 (606702), MIR206 (611599), LINCMD1 (614933), MIR133B (610946), IL17A (603149), IL17F (606496), MCM3 (602693), PAQR8 (607780), EFHC1 (608815), TRAM2 (608485), TMEM14A (616870), GSTA2 (138360), GSTA1 (138359), GSTA5 (607605), GSTA3 (605449), GSTA4 (605450), ICK (612325), FBXO9 (609091), GCM1 (603715), ELOVL5 (611805)	CytoRegions Not Set				false	arr[hg19] 6p21.31p12.1(34,220,253-53,152,642)x2-3	chr6:34220253-53152642
H19005015.OSCHP	2.33	Gain	1	q21.3	3609.618	410	123	NUP210L, MIR5698, TPM3, MIR190B, C1orf189, C1orf43, UBAP2L, SNORA58B, HAX1, AQP10, ATP8B2, IL6R-AS1, IL6R, SHE, TDRD10, UBE2Q1, UBE2Q1-AS1, CHRNB2, ADAR, KCNN3, PMVK, PBXIP1, PYGO2, LOC101928120, SHC1, CKS1B, MIR4258, FLAD1, LENEP, ZBTB7B, DCST2, DCST1, DCST1-AS1, ADAM15, EFNA4, EFNA3, EFNA1, SLC50A1, DPM3, KRTCAP2, TRIM46, MUC1, MIR92B, THBS3, MTX1, GBAP1, GBA, FAM189B, SCAMP3, CLK2, HCN3, PKLR, FDPS, RUSC1-AS1, RUSC1, ASH1L, MIR555, POU5F1P4, ASH1L-AS1, MSTO1, MSTO2P, YY1AP1, SCARNA26A, DAP3, GON4L, SCARNA26B, SYT11, RIT1, KHDC4, SNORA80E, SCARNA4, RXFP4, ARHGEF2, MIR6738, SSR2, UBQLN4, LAMTOR2, RAB25, MEX3A, LMNA, SEMA4A, SLC25A44, PMF1, PMF1-BGLAP, BGLAP, PAQR6, SMG5, TMEM79, GLMP, VHLL, CCT3, TSACC, RHBG, C1orf61, MIR9-1, MEF2D, IQGAP3, TTC24, NAXE, GPATCH4, LOC101928177, HAPLN2, BCAN, NES, CRABP2, ISG20L2, RRNAD1, MRPL24, HDGF, PRCC, SH2D2A, NTRK1, INSRR, PEAR1, LRRC71, ARHGEF11, MIR765, ETV3L, ETV3, CYCSP52, FCRL5, FCRL4, FCRL3	79	TPM3 (191030), C1orf43 (617428), UBAP2L (616472), HAX1 (605998), AQP10 (606578), ATP8B2 (605867), IL6R (147880), SHE (610482), UBE2Q1 (617429), CHRNB2 (118507), ADAR (146920), KCNN3 (602983), PMVK (607622), PYGO2 (606903), SHC1 (600560), CKS1B (116900), FLAD1 (610595), LENEP (607377), ZBTB7B (607646), ADAM15 (605548), EFNA4 (601380), EFNA3 (601381), EFNA1 (191164), SLC50A1 (613683), DPM3 (605951), TRIM46 (600986), MUC1 (158340), THBS3 (188062), MTX1 (600605), GBA (606463), SCAMP3 (606913), CLK2 (602989), HCN3 (609973), PKLR (609712), FDPS (134629), RUSC1 (617318), ASH1L (607999), MSTO1 (617619), YY1AP1 (607860), DAP3 (602074), GON4L (610393), SYT11 (608741), RIT1 (609591), RXFP4 (609043), ARHGEF2 (607560), SSR2 (600867), UBQLN4 (605440), LAMTOR2 (610389), RAB25 (612942), MEX3A (611007), LMNA (150330), SEMA4A (607292), SLC25A44 (610824), PMF1 (609176), BGLAP (112260), PAQR6 (614579), SMG5 (610962), TMEM79 (615531), CCT3 (600114), RHBG (607079), MIR9-1 (611186), MEF2D (600663), NAXE (608862), BCAN (600347), NES (600915), CRABP2 (180231), ISG20L2 (611930), MRPL24 (611836), HDGF (600339), PRCC (179755), SH2D2A (604514), NTRK1 (191315), INSRR (147671), PEAR1 (610278), ARHGEF11 (605708), ETV3 (164873), FCRL5 (605877), FCRL4 (605876), FCRL3 (606510)	CytoRegions Not Set				false	arr[hg19] 1q21.3q23.1(154,059,375-157,668,993)x2-3	chr1:154059375-157668993
